thsRuns,alphaRuns,lambdas,dilsRuns,run,deltas
0.2,0.03861534993895564,0.20999999999999996,0.998228,39,4.761904761904763
0.2,0.03411368121117106,0.21999999999999995,0.998496,0,4.545454545454547
0.2,-0.007772830350801896,0.21999999999999995,0.998496,1,4.545454545454547
0.2,0.007569849973121323,0.21999999999999995,0.998496,2,4.545454545454547
0.2,0.02536468176461726,0.21999999999999995,0.998496,3,4.545454545454547
0.2,0.007791235182760675,0.21999999999999995,0.998496,4,4.545454545454547
0.2,0.009331907164371461,0.21999999999999995,0.998496,5,4.545454545454547
0.2,0.0334438812611416,0.21999999999999995,0.998496,6,4.545454545454547
0.2,0.01301075201592694,0.21999999999999995,0.998496,7,4.545454545454547
0.2,0.003438762518495425,0.21999999999999995,0.998496,8,4.545454545454547
0.2,0.0247576589550024,0.21999999999999995,0.998496,9,4.545454545454547
0.2,0.04658275417948918,0.21999999999999995,0.998496,10,4.545454545454547
0.2,0.061605540820491494,0.21999999999999995,0.998496,11,4.545454545454547
0.2,0.02156599406054263,0.21999999999999995,0.998496,12,4.545454545454547
0.2,-0.007223843805747254,0.21999999999999995,0.998496,13,4.545454545454547
0.2,0.05656220408676732,0.21999999999999995,0.998496,14,4.545454545454547
0.2,0.019163626288474137,0.21999999999999995,0.998496,15,4.545454545454547
0.2,0.023348569558588772,0.21999999999999995,0.998496,16,4.545454545454547
0.2,0.03137229141079659,0.21999999999999995,0.998496,17,4.545454545454547
0.2,-0.00612462219021051,0.21999999999999995,0.998496,18,4.545454545454547
0.2,0.007616954925229971,0.21999999999999995,0.998496,19,4.545454545454547
0.2,-0.0009163680160735321,0.21999999999999995,0.998496,20,4.545454545454547
0.2,0.00682216185337714,0.21999999999999995,0.998496,21,4.545454545454547
0.2,-0.002383079392746401,0.21999999999999995,0.998496,22,4.545454545454547
0.2,0.0016639886799462433,0.21999999999999995,0.998496,23,4.545454545454547
0.2,0.06960707248071317,0.21999999999999995,0.998496,24,4.545454545454547
0.2,0.03382196137834492,0.21999999999999995,0.998496,25,4.545454545454547
0.2,-0.0009620318014756379,0.21999999999999995,0.998496,26,4.545454545454547
0.2,-0.009626723787402425,0.21999999999999995,0.998496,27,4.545454545454547
0.2,0.02712898474177633,0.21999999999999995,0.998496,28,4.545454545454547
0.2,0.04696796305875464,0.21999999999999995,0.998496,29,4.545454545454547
0.2,-0.0356072739195461,0.21999999999999995,0.998496,30,4.545454545454547
0.2,0.04707944455815069,0.21999999999999995,0.998496,31,4.545454545454547
0.2,0.018070549302467417,0.21999999999999995,0.998496,32,4.545454545454547
0.2,-0.005808562710601484,0.21999999999999995,0.998496,33,4.545454545454547
0.2,0.002383547426098531,0.21999999999999995,0.998496,34,4.545454545454547
0.2,0.006678581502338299,0.21999999999999995,0.998496,35,4.545454545454547
0.2,-0.02692275934106081,0.21999999999999995,0.998496,36,4.545454545454547
0.2,0.003083953274728546,0.21999999999999995,0.998496,37,4.545454545454547
0.2,0.016897610959732856,0.21999999999999995,0.998496,38,4.545454545454547
0.2,-0.010193146900183053,0.21999999999999995,0.998496,39,4.545454545454547
0.2,0.014371284566310927,0.22999999999999995,0.998604,0,4.347826086956522
0.2,0.008850288344612822,0.22999999999999995,0.998604,1,4.347826086956522
0.2,-0.005219366728019176,0.22999999999999995,0.998604,2,4.347826086956522
0.2,0.017861306359792106,0.22999999999999995,0.998604,3,4.347826086956522
0.2,0.007127426869684261,0.22999999999999995,0.998604,4,4.347826086956522
0.2,0.050122104574564785,0.22999999999999995,0.998604,5,4.347826086956522
0.2,0.01704463197097661,0.22999999999999995,0.998604,6,4.347826086956522
0.2,-0.011354398067395077,0.22999999999999995,0.998604,7,4.347826086956522
0.2,0.007422178443761807,0.22999999999999995,0.998604,8,4.347826086956522
0.2,0.021182806766783413,0.22999999999999995,0.998604,9,4.347826086956522
0.2,0.06538803669202697,0.22999999999999995,0.998604,10,4.347826086956522
0.2,0.02355935933817152,0.22999999999999995,0.998604,11,4.347826086956522
0.2,0.03264783731736162,0.22999999999999995,0.998604,12,4.347826086956522
0.2,0.009566283344748627,0.22999999999999995,0.998604,13,4.347826086956522
0.2,-0.0008118359324962299,0.22999999999999995,0.998604,14,4.347826086956522
0.2,0.010650191992205876,0.22999999999999995,0.998604,15,4.347826086956522
0.2,-0.0018028290648808287,0.22999999999999995,0.998604,16,4.347826086956522
0.2,0.02374107939739656,0.22999999999999995,0.998604,17,4.347826086956522
0.2,0.0038685187489405637,0.22999999999999995,0.998604,18,4.347826086956522
0.2,0.027732817023710832,0.22999999999999995,0.998604,19,4.347826086956522
0.2,0.004836553929632836,0.22999999999999995,0.998604,20,4.347826086956522
0.2,0.0046609759015479035,0.22999999999999995,0.998604,21,4.347826086956522
0.2,0.0063408747241833485,0.22999999999999995,0.998604,22,4.347826086956522
0.2,0.006668463111711903,0.22999999999999995,0.998604,23,4.347826086956522
0.2,0.002662816164172521,0.22999999999999995,0.998604,24,4.347826086956522
0.2,0.009945734762187797,0.22999999999999995,0.998604,25,4.347826086956522
0.2,0.00707461890837513,0.22999999999999995,0.998604,26,4.347826086956522
0.2,0.010725443772284515,0.22999999999999995,0.998604,27,4.347826086956522
0.2,0.03825067831836958,0.22999999999999995,0.998604,28,4.347826086956522
0.2,-0.009993053835216203,0.22999999999999995,0.998604,29,4.347826086956522
0.2,0.002308926144613241,0.22999999999999995,0.998604,30,4.347826086956522
0.2,0.0855334878966014,0.22999999999999995,0.998604,31,4.347826086956522
0.2,0.043348162760091374,0.22999999999999995,0.998604,32,4.347826086956522
0.2,0.05421660771988879,0.22999999999999995,0.998604,33,4.347826086956522
0.2,0.005837896309670465,0.22999999999999995,0.998604,34,4.347826086956522
0.2,0.0013051263339057262,0.22999999999999995,0.998604,35,4.347826086956522
0.2,-0.001999329813352102,0.22999999999999995,0.998604,36,4.347826086956522
0.2,0.02690722705513119,0.22999999999999995,0.998604,37,4.347826086956522
0.2,0.0027740093956747924,0.22999999999999995,0.998604,38,4.347826086956522
0.2,0.017708354168915946,0.22999999999999995,0.998604,39,4.347826086956522
0.2,0.05496488375191694,0.23999999999999994,0.998648,0,4.166666666666668
0.2,0.04713318651356829,0.23999999999999994,0.998648,1,4.166666666666668
0.2,0.022857255161698287,0.23999999999999994,0.998648,2,4.166666666666668
0.2,-0.0043077203559443444,0.23999999999999994,0.998648,3,4.166666666666668
0.2,0.010996099033990014,0.23999999999999994,0.998648,4,4.166666666666668
0.2,-0.010335620965744086,0.23999999999999994,0.998648,5,4.166666666666668
0.2,0.026265084935774757,0.23999999999999994,0.998648,6,4.166666666666668
0.2,0.03756289347089997,0.23999999999999994,0.998648,7,4.166666666666668
0.2,-0.0011611887769454876,0.23999999999999994,0.998648,8,4.166666666666668
0.2,-0.01573283485938909,0.23999999999999994,0.998648,9,4.166666666666668
0.2,-0.005658326252005297,0.23999999999999994,0.998648,10,4.166666666666668
0.2,0.016661054250400598,0.23999999999999994,0.998648,11,4.166666666666668
0.2,0.003057063953469996,0.23999999999999994,0.998648,12,4.166666666666668
0.2,-0.010278742654583561,0.23999999999999994,0.998648,13,4.166666666666668
0.2,0.026743118966210983,0.23999999999999994,0.998648,14,4.166666666666668
0.2,0.027948452001715807,0.23999999999999994,0.998648,15,4.166666666666668
0.2,0.011877406853900437,0.23999999999999994,0.998648,16,4.166666666666668
0.2,0.0031416581843921043,0.23999999999999994,0.998648,17,4.166666666666668
0.2,0.04355692473069178,0.23999999999999994,0.998648,18,4.166666666666668
0.2,0.042923352029345004,0.23999999999999994,0.998648,19,4.166666666666668
0.2,0.05479927126417608,0.23999999999999994,0.998648,20,4.166666666666668
0.2,0.011247437308982866,0.23999999999999994,0.998648,21,4.166666666666668
0.2,0.03556000683200396,0.23999999999999994,0.998648,22,4.166666666666668
0.2,0.05760698288656857,0.23999999999999994,0.998648,23,4.166666666666668
0.2,0.006677325534841003,0.23999999999999994,0.998648,24,4.166666666666668
0.2,-0.005978550523326076,0.23999999999999994,0.998648,25,4.166666666666668
0.2,0.00890454627755996,0.23999999999999994,0.998648,26,4.166666666666668
0.2,0.024244769156444468,0.23999999999999994,0.998648,27,4.166666666666668
0.2,0.021802967827399794,0.23999999999999994,0.998648,28,4.166666666666668
0.2,-0.02014705018120455,0.23999999999999994,0.998648,29,4.166666666666668
0.2,0.014402008230667729,0.23999999999999994,0.998648,30,4.166666666666668
0.2,0.0375751351363765,0.23999999999999994,0.998648,31,4.166666666666668
0.2,0.011220265878345459,0.23999999999999994,0.998648,32,4.166666666666668
0.2,-0.004782697566848182,0.23999999999999994,0.998648,33,4.166666666666668
0.2,0.00015649518149069008,0.23999999999999994,0.998648,34,4.166666666666668
0.2,0.02530942273075995,0.23999999999999994,0.998648,35,4.166666666666668
0.2,-0.001542354244478794,0.23999999999999994,0.998648,36,4.166666666666668
0.2,0.03684621042453072,0.23999999999999994,0.998648,37,4.166666666666668
0.2,0.007708000225938344,0.23999999999999994,0.998648,38,4.166666666666668
0.2,0.04613737534949125,0.23999999999999994,0.998648,39,4.166666666666668
0.2,0.012234126724115946,0.24999999999999992,0.998734,0,4.000000000000002
0.2,0.019697736254368825,0.24999999999999992,0.998734,1,4.000000000000002
0.2,0.005240286354643742,0.24999999999999992,0.998734,2,4.000000000000002
0.2,-0.01898340726357245,0.24999999999999992,0.998734,3,4.000000000000002
0.2,0.0034020625852664854,0.24999999999999992,0.998734,4,4.000000000000002
0.2,0.010942114635379224,0.24999999999999992,0.998734,5,4.000000000000002
0.2,0.005249777522244384,0.24999999999999992,0.998734,6,4.000000000000002
0.2,0.04345368456693785,0.24999999999999992,0.998734,7,4.000000000000002
0.2,0.023764189091439403,0.24999999999999992,0.998734,8,4.000000000000002
0.2,0.024865486413310045,0.24999999999999992,0.998734,9,4.000000000000002
0.2,0.08332579006688542,0.24999999999999992,0.998734,10,4.000000000000002
0.2,0.017815286350070736,0.24999999999999992,0.998734,11,4.000000000000002
0.2,-0.007201505078272358,0.24999999999999992,0.998734,12,4.000000000000002
0.2,0.019803838440085153,0.24999999999999992,0.998734,13,4.000000000000002
0.2,0.010778685105165553,0.24999999999999992,0.998734,14,4.000000000000002
0.2,-0.004462792592864584,0.24999999999999992,0.998734,15,4.000000000000002
0.2,0.03068997801635409,0.24999999999999992,0.998734,16,4.000000000000002
0.2,0.0003054739996671274,0.24999999999999992,0.998734,17,4.000000000000002
0.2,-0.006321262061305177,0.24999999999999992,0.998734,18,4.000000000000002
0.2,-0.0006512537308717703,0.24999999999999992,0.998734,19,4.000000000000002
0.2,-0.008064295782620301,0.24999999999999992,0.998734,20,4.000000000000002
0.2,0.03666010251170976,0.24999999999999992,0.998734,21,4.000000000000002
0.2,0.001026773855623768,0.24999999999999992,0.998734,22,4.000000000000002
0.2,0.01819804728817831,0.24999999999999992,0.998734,23,4.000000000000002
0.2,-0.00867204706540714,0.24999999999999992,0.998734,24,4.000000000000002
0.2,-0.002695449249029369,0.24999999999999992,0.998734,25,4.000000000000002
0.2,0.027272724959770067,0.24999999999999992,0.998734,26,4.000000000000002
0.2,0.019222655865176963,0.24999999999999992,0.998734,27,4.000000000000002
0.2,0.01840425702178425,0.24999999999999992,0.998734,28,4.000000000000002
0.2,0.01818138495936141,0.24999999999999992,0.998734,29,4.000000000000002
0.2,-0.0028628046707330213,0.24999999999999992,0.998734,30,4.000000000000002
0.2,0.048053643259264256,0.24999999999999992,0.998734,31,4.000000000000002
0.2,0.016450230960426193,0.24999999999999992,0.998734,32,4.000000000000002
0.2,-0.004048754009435662,0.24999999999999992,0.998734,33,4.000000000000002
0.2,0.012913568736109188,0.24999999999999992,0.998734,34,4.000000000000002
0.2,0.04584747700488817,0.24999999999999992,0.998734,35,4.000000000000002
0.2,0.03490440608182402,0.24999999999999992,0.998734,36,4.000000000000002
0.2,0.057345953748405315,0.24999999999999992,0.998734,37,4.000000000000002
0.2,0.08946563551395575,0.24999999999999992,0.998734,38,4.000000000000002
0.2,0.01796567528167814,0.24999999999999992,0.998734,39,4.000000000000002
0.2,0.028712586241596415,0.2599999999999999,0.998828,0,3.8461538461538476
0.2,0.023345003224218924,0.2599999999999999,0.998828,1,3.8461538461538476
0.2,0.009721476718807076,0.2599999999999999,0.998828,2,3.8461538461538476
0.2,0.033663468367302496,0.2599999999999999,0.998828,3,3.8461538461538476
0.2,0.0658760089520416,0.2599999999999999,0.998828,4,3.8461538461538476
0.2,-0.006194675033683539,0.2599999999999999,0.998828,5,3.8461538461538476
0.2,-0.007922837874557734,0.2599999999999999,0.998828,6,3.8461538461538476
0.2,0.01047204076937222,0.2599999999999999,0.998828,7,3.8461538461538476
0.2,0.028361537711115326,0.2599999999999999,0.998828,8,3.8461538461538476
0.2,0.005322713651772504,0.2599999999999999,0.998828,9,3.8461538461538476
0.2,-0.004034517690522543,0.2599999999999999,0.998828,10,3.8461538461538476
0.2,0.012558260649472047,0.2599999999999999,0.998828,11,3.8461538461538476
0.2,0.03954529943317686,0.2599999999999999,0.998828,12,3.8461538461538476
0.2,0.004580436610646305,0.2599999999999999,0.998828,13,3.8461538461538476
0.2,0.00048428786293275294,0.2599999999999999,0.998828,14,3.8461538461538476
0.2,0.07296184197405674,0.2599999999999999,0.998828,15,3.8461538461538476
0.2,0.003399943025489488,0.2599999999999999,0.998828,16,3.8461538461538476
0.2,0.01241303724759829,0.2599999999999999,0.998828,17,3.8461538461538476
0.2,0.03495646185944479,0.2599999999999999,0.998828,18,3.8461538461538476
0.2,0.03319503214208158,0.2599999999999999,0.998828,19,3.8461538461538476
0.2,0.02751752624351922,0.2599999999999999,0.998828,20,3.8461538461538476
0.2,0.03289829002531963,0.2599999999999999,0.998828,21,3.8461538461538476
0.2,0.026979028386167614,0.2599999999999999,0.998828,22,3.8461538461538476
0.2,0.05625023287225123,0.2599999999999999,0.998828,23,3.8461538461538476
0.2,-0.020136481041220677,0.2599999999999999,0.998828,24,3.8461538461538476
0.2,0.0425994505467921,0.2599999999999999,0.998828,25,3.8461538461538476
0.2,0.02708710537784048,0.2599999999999999,0.998828,26,3.8461538461538476
0.2,0.013511608750242488,0.2599999999999999,0.998828,27,3.8461538461538476
0.2,-0.002704724558313318,0.2599999999999999,0.998828,28,3.8461538461538476
0.2,0.034188471770264794,0.2599999999999999,0.998828,29,3.8461538461538476
0.2,0.03370107284005869,0.2599999999999999,0.998828,30,3.8461538461538476
0.2,-0.0015531326751977992,0.2599999999999999,0.998828,31,3.8461538461538476
0.2,0.005506275211038192,0.2599999999999999,0.998828,32,3.8461538461538476
0.2,0.018099364687511554,0.2599999999999999,0.998828,33,3.8461538461538476
0.2,0.0025967547597809254,0.2599999999999999,0.998828,34,3.8461538461538476
0.2,0.01986248589193912,0.2599999999999999,0.998828,35,3.8461538461538476
0.2,0.011194865186279795,0.2599999999999999,0.998828,36,3.8461538461538476
0.2,-0.0026575159694181005,0.2599999999999999,0.998828,37,3.8461538461538476
0.2,0.014343483597234447,0.2599999999999999,0.998828,38,3.8461538461538476
0.2,0.036763274323082074,0.2599999999999999,0.998828,39,3.8461538461538476
0.2,0.025470023563652633,0.2699999999999999,0.998932,0,3.703703703703705
0.2,-0.015099985932326865,0.2699999999999999,0.998932,1,3.703703703703705
0.2,-0.01444465722541663,0.2699999999999999,0.998932,2,3.703703703703705
0.2,0.05777230528510681,0.2699999999999999,0.998932,3,3.703703703703705
0.2,0.013755425965569112,0.2699999999999999,0.998932,4,3.703703703703705
0.2,0.024923450389044144,0.2699999999999999,0.998932,5,3.703703703703705
0.2,0.02341724209588464,0.2699999999999999,0.998932,6,3.703703703703705
0.2,0.013178779334565183,0.2699999999999999,0.998932,7,3.703703703703705
0.2,-0.0023266290536924084,0.2699999999999999,0.998932,8,3.703703703703705
0.2,0.036221914063907124,0.2699999999999999,0.998932,9,3.703703703703705
0.2,0.07884569281301151,0.2699999999999999,0.998932,10,3.703703703703705
0.2,-0.006558398667208198,0.2699999999999999,0.998932,11,3.703703703703705
0.2,-0.007688641831480519,0.2699999999999999,0.998932,12,3.703703703703705
0.2,0.053278581510776454,0.2699999999999999,0.998932,13,3.703703703703705
0.2,0.023134684952394013,0.2699999999999999,0.998932,14,3.703703703703705
0.2,-0.0033695421008583804,0.2699999999999999,0.998932,15,3.703703703703705
0.2,-0.0016431806222859113,0.2699999999999999,0.998932,16,3.703703703703705
0.2,0.04163557194260768,0.2699999999999999,0.998932,17,3.703703703703705
0.2,0.05093820495995383,0.2699999999999999,0.998932,18,3.703703703703705
0.2,0.014851267160960191,0.2699999999999999,0.998932,19,3.703703703703705
0.2,0.06056515048366583,0.2699999999999999,0.998932,20,3.703703703703705
0.2,0.013755911129723242,0.2699999999999999,0.998932,21,3.703703703703705
0.2,0.02965409870520533,0.2699999999999999,0.998932,22,3.703703703703705
0.2,0.018057653699622978,0.2699999999999999,0.998932,23,3.703703703703705
0.2,0.020312548844685946,0.2699999999999999,0.998932,24,3.703703703703705
0.2,0.03697830318081774,0.2699999999999999,0.998932,25,3.703703703703705
0.2,0.04746170774400921,0.2699999999999999,0.998932,26,3.703703703703705
0.2,0.05795653174109923,0.2699999999999999,0.998932,27,3.703703703703705
0.2,0.029112020277769046,0.2699999999999999,0.998932,28,3.703703703703705
0.2,0.016968009429139175,0.2699999999999999,0.998932,29,3.703703703703705
0.2,0.041099363441106096,0.2699999999999999,0.998932,30,3.703703703703705
0.2,0.0064445433688007925,0.2699999999999999,0.998932,31,3.703703703703705
0.2,-0.008072790997763868,0.2699999999999999,0.998932,32,3.703703703703705
0.2,0.0050370415032970906,0.2699999999999999,0.998932,33,3.703703703703705
0.2,0.05075477694255953,0.2699999999999999,0.998932,34,3.703703703703705
0.2,0.0049296757410170755,0.2699999999999999,0.998932,35,3.703703703703705
0.2,0.004582658144610993,0.2699999999999999,0.998932,36,3.703703703703705
0.2,0.0029054475528238477,0.2699999999999999,0.998932,37,3.703703703703705
0.2,0.07014163609747028,0.2699999999999999,0.998932,38,3.703703703703705
0.2,0.025023210901319065,0.2699999999999999,0.998932,39,3.703703703703705
0.2,0.02536255471695234,0.2799999999999999,0.998932,0,3.5714285714285725
0.2,0.14796253023869882,0.2799999999999999,0.998932,1,3.5714285714285725
0.2,0.02865652739116631,0.2799999999999999,0.998932,2,3.5714285714285725
0.2,0.053354384901081825,0.2799999999999999,0.998932,3,3.5714285714285725
0.2,0.030570241693906514,0.2799999999999999,0.998932,4,3.5714285714285725
0.2,-0.01601468600799766,0.2799999999999999,0.998932,5,3.5714285714285725
0.2,0.011635927311588343,0.2799999999999999,0.998932,6,3.5714285714285725
0.2,0.034868354913812794,0.2799999999999999,0.998932,7,3.5714285714285725
0.2,0.016878026716821204,0.2799999999999999,0.998932,8,3.5714285714285725
0.2,0.04230949985605245,0.2799999999999999,0.998932,9,3.5714285714285725
0.2,0.06497746605393573,0.2799999999999999,0.998932,10,3.5714285714285725
0.2,0.0005283663835823904,0.2799999999999999,0.998932,11,3.5714285714285725
0.2,0.01178476909334647,0.2799999999999999,0.998932,12,3.5714285714285725
0.2,0.01725285229556206,0.2799999999999999,0.998932,13,3.5714285714285725
0.2,0.013937179891177987,0.2799999999999999,0.998932,14,3.5714285714285725
0.2,-0.02678345402681903,0.2799999999999999,0.998932,15,3.5714285714285725
0.2,-0.006940137261282064,0.2799999999999999,0.998932,16,3.5714285714285725
0.2,0.07272182841125129,0.2799999999999999,0.998932,17,3.5714285714285725
0.2,-0.0011532880345335728,0.2799999999999999,0.998932,18,3.5714285714285725
0.2,0.01517836755853584,0.2799999999999999,0.998932,19,3.5714285714285725
0.2,0.05179733126956676,0.2799999999999999,0.998932,20,3.5714285714285725
0.2,0.004587469865293209,0.2799999999999999,0.998932,21,3.5714285714285725
0.2,-0.008230050313767556,0.2799999999999999,0.998932,22,3.5714285714285725
0.2,-0.0037985589317318103,0.2799999999999999,0.998932,23,3.5714285714285725
0.2,0.059333537798213376,0.2799999999999999,0.998932,24,3.5714285714285725
0.2,0.02176792526572731,0.2799999999999999,0.998932,25,3.5714285714285725
0.2,0.06624520670243915,0.2799999999999999,0.998932,26,3.5714285714285725
0.2,0.007998323805993843,0.2799999999999999,0.998932,27,3.5714285714285725
0.2,0.001520001936309634,0.2799999999999999,0.998932,28,3.5714285714285725
0.2,0.02879022745682619,0.2799999999999999,0.998932,29,3.5714285714285725
0.2,-0.007340218383274241,0.2799999999999999,0.998932,30,3.5714285714285725
0.2,0.08392294214888252,0.2799999999999999,0.998932,31,3.5714285714285725
0.2,0.01796163677370638,0.2799999999999999,0.998932,32,3.5714285714285725
0.2,0.04008326272414664,0.2799999999999999,0.998932,33,3.5714285714285725
0.2,-0.0005112365631773919,0.2799999999999999,0.998932,34,3.5714285714285725
0.2,0.025458826870481455,0.2799999999999999,0.998932,35,3.5714285714285725
0.2,-0.006110164340244029,0.2799999999999999,0.998932,36,3.5714285714285725
0.2,0.05254906658760766,0.2799999999999999,0.998932,37,3.5714285714285725
0.2,0.004875331478896315,0.2799999999999999,0.998932,38,3.5714285714285725
0.2,0.006201797146234256,0.2799999999999999,0.998932,39,3.5714285714285725
0.2,0.04449293669182633,0.2899999999999999,0.99896,0,3.4482758620689666
0.2,0.055101862881643426,0.2899999999999999,0.99896,1,3.4482758620689666
0.2,0.020352268429418008,0.2899999999999999,0.99896,2,3.4482758620689666
0.2,0.02636675117831716,0.2899999999999999,0.99896,3,3.4482758620689666
0.2,0.01749611103344839,0.2899999999999999,0.99896,4,3.4482758620689666
0.2,0.022634269011073543,0.2899999999999999,0.99896,5,3.4482758620689666
0.2,0.023525846813347878,0.2899999999999999,0.99896,6,3.4482758620689666
0.2,0.0049122399678884765,0.2899999999999999,0.99896,7,3.4482758620689666
0.2,0.02878297627268761,0.2899999999999999,0.99896,8,3.4482758620689666
0.2,0.015090434140182019,0.2899999999999999,0.99896,9,3.4482758620689666
0.2,0.004561307191800257,0.2899999999999999,0.99896,10,3.4482758620689666
0.2,0.014799991632819226,0.2899999999999999,0.99896,11,3.4482758620689666
0.2,0.017721513914708248,0.2899999999999999,0.99896,12,3.4482758620689666
0.2,-0.010348084395810475,0.2899999999999999,0.99896,13,3.4482758620689666
0.2,-0.0075552646004013735,0.2899999999999999,0.99896,14,3.4482758620689666
0.2,0.011719577497520978,0.2899999999999999,0.99896,15,3.4482758620689666
0.2,0.03832954133735339,0.2899999999999999,0.99896,16,3.4482758620689666
0.2,0.004917682413801527,0.2899999999999999,0.99896,17,3.4482758620689666
0.2,0.023789731318925755,0.2899999999999999,0.99896,18,3.4482758620689666
0.2,0.0027135433551777055,0.2899999999999999,0.99896,19,3.4482758620689666
0.2,0.0387194396327018,0.2899999999999999,0.99896,20,3.4482758620689666
0.2,0.04275457080205014,0.2899999999999999,0.99896,21,3.4482758620689666
0.2,0.03950185210028023,0.2899999999999999,0.99896,22,3.4482758620689666
0.2,0.029536315522991533,0.2899999999999999,0.99896,23,3.4482758620689666
0.2,0.09551565502447495,0.2899999999999999,0.99896,24,3.4482758620689666
0.2,0.050331616376241325,0.2899999999999999,0.99896,25,3.4482758620689666
0.2,0.06440726421769319,0.2899999999999999,0.99896,26,3.4482758620689666
0.2,-0.0016835367390522354,0.2899999999999999,0.99896,27,3.4482758620689666
0.2,0.03464893403510989,0.2899999999999999,0.99896,28,3.4482758620689666
0.2,0.002676518153355123,0.2899999999999999,0.99896,29,3.4482758620689666
0.2,-0.009882088432821012,0.2899999999999999,0.99896,30,3.4482758620689666
0.2,0.024273712178771972,0.2899999999999999,0.99896,31,3.4482758620689666
0.2,0.0003876049045261065,0.2899999999999999,0.99896,32,3.4482758620689666
0.2,-0.012360883695966773,0.2899999999999999,0.99896,33,3.4482758620689666
0.2,0.012537076387457727,0.2899999999999999,0.99896,34,3.4482758620689666
0.2,0.04029433229187697,0.2899999999999999,0.99896,35,3.4482758620689666
0.2,0.024100533852108336,0.2899999999999999,0.99896,36,3.4482758620689666
0.2,-0.013194808604703713,0.2899999999999999,0.99896,37,3.4482758620689666
0.2,0.06502865754276271,0.2899999999999999,0.99896,38,3.4482758620689666
0.2,0.03634490787984082,0.2899999999999999,0.99896,39,3.4482758620689666
0.4,0.08391534996270714,0.1,0.997272,0,10.0
0.4,0.2958758452690542,0.1,0.997272,1,10.0
0.4,0.1702075896273957,0.1,0.997272,2,10.0
0.4,0.14431295302902686,0.1,0.997272,3,10.0
0.4,0.11832171626772536,0.1,0.997272,4,10.0
0.4,0.19951048329007937,0.1,0.997272,5,10.0
0.4,0.1054193126350969,0.1,0.997272,6,10.0
0.4,0.08108572262214064,0.1,0.997272,7,10.0
0.4,0.33998613827356716,0.1,0.997272,8,10.0
0.4,0.187834996056712,0.1,0.997272,9,10.0
0.4,0.14107425509947946,0.1,0.997272,10,10.0
0.4,0.08806096104597605,0.1,0.997272,11,10.0
0.4,0.16793727020664578,0.1,0.997272,12,10.0
0.4,0.1333268827181842,0.1,0.997272,13,10.0
0.4,0.1111513051575131,0.1,0.997272,14,10.0
0.4,0.08754255661916469,0.1,0.997272,15,10.0
0.4,0.16808137181419516,0.1,0.997272,16,10.0
0.4,0.18799686241220673,0.1,0.997272,17,10.0
0.4,0.18102823895719994,0.1,0.997272,18,10.0
0.4,0.12830595297637534,0.1,0.997272,19,10.0
0.4,0.03765553148850681,0.1,0.997272,20,10.0
0.4,0.1480654138779549,0.1,0.997272,21,10.0
0.4,0.07988044941851166,0.1,0.997272,22,10.0
0.4,0.09870814452266047,0.1,0.997272,23,10.0
0.4,0.062493786888924444,0.1,0.997272,24,10.0
0.4,0.09053129692435699,0.1,0.997272,25,10.0
0.4,0.1969000575603722,0.1,0.997272,26,10.0
0.4,0.351989942628111,0.1,0.997272,27,10.0
0.4,0.15888446759190372,0.1,0.997272,28,10.0
0.4,0.16385473037036763,0.1,0.997272,29,10.0
0.4,0.12137505513362143,0.1,0.997272,30,10.0
0.4,0.16302319238054755,0.1,0.997272,31,10.0
0.4,0.15198911897096576,0.1,0.997272,32,10.0
0.4,0.12606183453317063,0.1,0.997272,33,10.0
0.4,0.1331649236281856,0.1,0.997272,34,10.0
0.4,0.16210412424516443,0.1,0.997272,35,10.0
0.4,0.062350891311140785,0.1,0.997272,36,10.0
0.4,0.09339958281929389,0.1,0.997272,37,10.0
0.4,0.08885232596021361,0.1,0.997272,38,10.0
0.4,0.11339276014495792,0.1,0.997272,39,10.0
0.4,0.026253966331333686,0.11,0.997854,0,9.090909090909092
0.4,0.06279303623087057,0.11,0.997854,1,9.090909090909092
0.4,0.075351042914438,0.11,0.997854,2,9.090909090909092
0.4,0.04912918487851732,0.11,0.997854,3,9.090909090909092
0.4,0.16204667075809642,0.11,0.997854,4,9.090909090909092
0.4,0.10346027854277975,0.11,0.997854,5,9.090909090909092
0.4,0.09053841326584056,0.11,0.997854,6,9.090909090909092
0.4,0.01377449067029865,0.11,0.997854,7,9.090909090909092
0.4,0.007175571047711993,0.11,0.997854,8,9.090909090909092
0.4,0.14789366678939408,0.11,0.997854,9,9.090909090909092
0.4,0.23490206815962555,0.11,0.997854,10,9.090909090909092
0.4,0.02245440838149826,0.11,0.997854,11,9.090909090909092
0.4,0.028823670148378333,0.11,0.997854,12,9.090909090909092
0.4,0.029535816937626497,0.11,0.997854,13,9.090909090909092
0.4,0.08130963870605326,0.11,0.997854,14,9.090909090909092
0.4,0.04341620487810423,0.11,0.997854,15,9.090909090909092
0.4,0.05135367326812596,0.11,0.997854,16,9.090909090909092
0.4,0.061711930240649554,0.11,0.997854,17,9.090909090909092
0.4,0.09068428781806685,0.11,0.997854,18,9.090909090909092
0.4,0.044814264967046186,0.11,0.997854,19,9.090909090909092
0.4,0.0711511631633704,0.11,0.997854,20,9.090909090909092
0.4,0.05101011242369319,0.11,0.997854,21,9.090909090909092
0.4,0.08020249193211065,0.11,0.997854,22,9.090909090909092
